participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,participant.unique_id,participant.explanation,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.participation_fee,session.config.real_world_currency_per_point,session.config.name,survey_part_1_cw.1.player.id_in_group,survey_part_1_cw.1.player.role,survey_part_1_cw.1.player.payoff,survey_part_1_cw.1.player.gender,survey_part_1_cw.1.player.age_category,survey_part_1_cw.1.player.personal_experience,survey_part_1_cw.1.player.tool_experience,survey_part_1_cw.1.player.clickworker_id,survey_part_1_cw.1.group.id_in_subsession,survey_part_1_cw.1.subsession.round_number,inflation_calculator.1.player.id_in_group,inflation_calculator.1.player.role,inflation_calculator.1.player.payoff,inflation_calculator.1.player.explanation,inflation_calculator.1.player.unique_id,inflation_calculator.1.group.id_in_subsession,inflation_calculator.1.subsession.round_number,survey_part_2.1.player.id_in_group,survey_part_2.1.player.role,survey_part_2.1.player.payoff,survey_part_2.1.player.att1,survey_part_2.1.player.att2,survey_part_2.1.player.att3,survey_part_2.1.player.att4,survey_part_2.1.player.att5,survey_part_2.1.player.att6,survey_part_2.1.player.att7,survey_part_2.1.player.treat_check,survey_part_2.1.player.att8,survey_part_2.1.player.att9,survey_part_2.1.player.q1,survey_part_2.1.player.q2,survey_part_2.1.player.q3,survey_part_2.1.player.q4,survey_part_2.1.player.q5,survey_part_2.1.player.q6,survey_part_2.1.player.q7,survey_part_2.1.player.q8,survey_part_2.1.player.q9,survey_part_2.1.player.q10,survey_part_2.1.player.q11,survey_part_2.1.player.q12,survey_part_2.1.player.q13,survey_part_2.1.player.q14,survey_part_2.1.player.q15,survey_part_2.1.player.q16,survey_part_2.1.player.q17,survey_part_2.1.group.id_in_subsession,survey_part_2.1.subsession.round_number
397,nqm1071z,,0,14,14,survey_part_2,Closing_failed,2022-11-04 18:21:33.379678,1,,,0.0,5d767603-2f20-408c-b6ac-f306bc97c635,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,397,,0.0,2,3,2,3,1861902,1,1,397,,0.0,1,5d767603-2f20-408c-b6ac-f306bc97c635,1,1,397,,0.0,1,2,2,2,2,1,2,1,3,5,3,4,3,4,4,4,5,4,5,4,4,5,4,4,4,4,5,1,1
398,qw2imo5n,,0,2,14,survey_part_1_cw,Demographics,2022-11-04 18:25:34.127563,1,,,0.0,68662159-fe09-4830-844d-be4432522a09,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,398,,0.0,,,,,,1,1,398,,0.0,0,68662159-fe09-4830-844d-be4432522a09,1,1,398,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
399,hr089sbz,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:28:39.976556,1,,,0.0,02c050c4-0751-404b-bc58-c508717c3cf8,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,399,,0.0,1,3,2,2,4964179,1,1,399,,0.0,1,02c050c4-0751-404b-bc58-c508717c3cf8,1,1,399,,0.0,1,1,2,2,2,1,2,1,2,4,2,3,3,4,4,4,2,4,3,2,2,2,4,3,3,4,4,1,1
400,6epepfa8,,0,14,14,survey_part_2,Closing_failed,2022-11-04 18:30:45.512223,1,,,0.0,57d6bb87-850f-4486-9bce-617a37d141c6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,400,,0.0,1,6,2,2,2744319,1,1,400,,0.0,0,57d6bb87-850f-4486-9bce-617a37d141c6,1,1,400,,0.0,1,1,1,2,2,1,2,1,1,4,2,2,2,2,3,4,4,3,4,4,4,4,3,3,3,2,2,1,1
401,lq4x8e3c,,0,14,14,survey_part_2,Closing_failed,2022-11-04 18:34:51.080255,1,,,0.0,bdf68f61-953c-4c09-b5b0-62070c784188,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,401,,0.0,1,2,2,2,7304665  ,1,1,401,,0.0,1,bdf68f61-953c-4c09-b5b0-62070c784188,1,1,401,,0.0,2,1,2,2,2,1,2,1,2,4,2,3,3,2,3,4,4,3,3,2,3,2,3,3,3,3,3,1,1
402,omybbbru,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:37:01.574681,1,,,0.0,b24a6056-79f9-427f-bd4a-c58481ab214a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,402,,0.0,1,3,2,2,345537,1,1,402,,0.0,0,b24a6056-79f9-427f-bd4a-c58481ab214a,1,1,402,,0.0,1,1,2,2,2,1,2,2,3,4,2,3,3,4,2,2,3,3,4,2,2,2,2,3,2,3,3,1,1
403,ecvbc8q4,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-04 18:37:57.155880,1,,,0.0,d120b9ca-0aa8-4c36-8f7f-a05e94b3ec03,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,403,,0.0,1,3,2,2,2952073,1,1,403,,0.0,1,d120b9ca-0aa8-4c36-8f7f-a05e94b3ec03,1,1,403,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
404,bxiao88f,,0,14,14,survey_part_2,Closing_failed,2022-11-04 18:38:30.848389,1,,,0.0,a2a34d1d-cfe2-4df8-a007-a62703b67c79,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,404,,0.0,2,5,2,2,3159587,1,1,404,,0.0,0,a2a34d1d-cfe2-4df8-a007-a62703b67c79,1,1,404,,0.0,1,1,2,2,2,1,2,1,3,1,1,1,2,2,2,2,2,1,2,5,5,4,4,4,4,3,3,1,1
405,fdeqszjt,,0,14,14,survey_part_2,Closing_failed,2022-11-04 18:39:38.854425,1,,,0.0,c139aadb-20ce-4a68-84fe-4002cc1736f5,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,405,,0.0,1,3,2,2,1568719,1,1,405,,0.0,1,c139aadb-20ce-4a68-84fe-4002cc1736f5,1,1,405,,0.0,2,2,2,2,2,2,2,2,4,2,4,5,3,3,4,3,4,3,2,1,1,1,2,2,1,2,3,1,1
406,lx9a0ysk,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-04 18:39:43.920418,1,,,0.0,b6a5e6c2-f957-407e-85f8-0731b839ac61,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,406,,0.0,2,5,2,2,1506441,1,1,406,,0.0,0,b6a5e6c2-f957-407e-85f8-0731b839ac61,1,1,406,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
407,zy5wng5l,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-04 18:43:22.542731,1,,,0.0,4e6ba4d5-c6e2-41fd-9996-f3f016acb771,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,407,,0.0,2,3,2,2,944083,1,1,407,,0.0,1,4e6ba4d5-c6e2-41fd-9996-f3f016acb771,1,1,407,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
408,sjzgd74m,,0,14,14,survey_part_2,Closing_failed,2022-11-04 18:46:20.199591,1,,,0.0,ae527313-1aee-447a-a7cf-5fbc6fd8910e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,408,,0.0,1,3,1,2,7857715,1,1,408,,0.0,0,ae527313-1aee-447a-a7cf-5fbc6fd8910e,1,1,408,,0.0,1,1,2,2,2,1,2,2,4,4,3,4,4,2,4,4,5,4,4,3,2,2,4,4,4,4,5,1,1
409,38vwmppi,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:46:59.296601,1,,,0.0,126ceffa-3b43-4c2b-9615-996d3a2a8083,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,409,,0.0,1,2,1,2,10656381,1,1,409,,0.0,1,126ceffa-3b43-4c2b-9615-996d3a2a8083,1,1,409,,0.0,1,1,2,2,2,1,2,1,3,4,5,4,4,5,5,3,2,5,3,4,5,5,4,5,5,5,5,1,1
410,3e0fttww,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:48:01.856282,1,,,0.0,f7b68044-36eb-4548-acf6-dc3c8f907c8d,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,410,,0.0,2,5,2,2,2051373,1,1,410,,0.0,0,f7b68044-36eb-4548-acf6-dc3c8f907c8d,1,1,410,,0.0,1,1,2,2,2,1,2,1,1,4,3,4,3,3,4,4,3,4,4,3,3,3,3,3,4,3,2,1,1
411,dcftjsy2,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:48:30.976879,1,,,0.0,8efe2e00-5640-4bc5-b5cc-dc0216035160,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,411,,0.0,2,4,2,2, 10405335,1,1,411,,0.0,1,8efe2e00-5640-4bc5-b5cc-dc0216035160,1,1,411,,0.0,1,1,2,2,2,1,2,1,3,5,5,4,4,5,4,5,5,5,5,3,3,3,4,4,3,4,4,1,1
412,v89if1fq,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-04 18:49:36.285472,1,,,0.0,9818c801-77d7-4c00-a1b5-2fa99a2a970a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,412,,0.0,2,2,2,2,10751429,1,1,412,,0.0,0,9818c801-77d7-4c00-a1b5-2fa99a2a970a,1,1,412,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
413,0iu42ef6,,0,14,14,survey_part_2,Closing_failed,2022-11-04 18:51:00.470905,1,,,0.0,20b9926f-ee6c-4b67-8b07-6a788bc7410e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,413,,0.0,1,4,2,2,1402411,1,1,413,,0.0,1,20b9926f-ee6c-4b67-8b07-6a788bc7410e,1,1,413,,0.0,1,1,1,2,2,1,2,1,2,5,5,4,4,4,4,4,4,4,4,5,4,4,4,4,5,4,4,1,1
414,u3fbnk5y,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:51:14.368018,1,,,0.0,fd73007f-39cc-444a-9162-6d74a33ac987,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,414,,0.0,2,3,2,2,9657097,1,1,414,,0.0,0,fd73007f-39cc-444a-9162-6d74a33ac987,1,1,414,,0.0,1,1,2,2,2,1,2,1,2,5,4,4,4,4,4,4,3,2,2,4,4,4,4,4,2,4,4,1,1
415,l3ulso38,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:52:42.879811,1,,,0.0,e3f5e96c-d6ce-4b31-96e0-df7a86b24411,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,415,,0.0,2,2,2,2,7858179,1,1,415,,0.0,1,e3f5e96c-d6ce-4b31-96e0-df7a86b24411,1,1,415,,0.0,1,1,2,2,2,1,2,1,3,3,4,4,4,4,4,4,5,4,4,5,5,4,3,5,4,2,4,1,1
416,47zn2p96,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:54:45.253269,1,,,0.0,175f426d-114c-41f1-83bd-9d7f0cf7aded,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,416,,0.0,1,3,2,2,189688467,1,1,416,,0.0,0,175f426d-114c-41f1-83bd-9d7f0cf7aded,1,1,416,,0.0,1,1,2,2,2,1,2,2,3,5,4,5,5,4,4,4,5,5,5,1,1,1,3,5,1,4,5,1,1
417,nyp6yrkp,,0,13,14,survey_part_2,Closing_passed,2022-11-04 18:56:53.294290,1,,,0.0,0b10db69-e08a-485a-9382-222c046cb803,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,417,,0.0,2,2,2,2,3274569,1,1,417,,0.0,1,0b10db69-e08a-485a-9382-222c046cb803,1,1,417,,0.0,1,1,2,2,2,1,2,1,1,5,5,5,4,4,5,4,4,3,3,3,3,3,5,5,3,4,5,1,1
418,lgvzctf6,,0,14,14,survey_part_2,Closing_failed,2022-11-04 19:02:58.009818,1,,,0.0,59825622-d154-44b5-8fff-6506b3974185,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,418,,0.0,1,3,2,2,Job2.0,1,1,418,,0.0,0,59825622-d154-44b5-8fff-6506b3974185,1,1,418,,0.0,1,1,1,2,2,1,2,1,1,5,4,4,4,3,2,3,4,4,4,3,2,2,4,5,2,4,5,1,1
419,up5qqb6m,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:08:11.484242,1,,,0.0,db1ef28d-e74b-4fe4-9e52-c68fa5d3e0b0,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,419,,0.0,2,3,2,2,10153771,1,1,419,,0.0,1,db1ef28d-e74b-4fe4-9e52-c68fa5d3e0b0,1,1,419,,0.0,1,1,2,2,2,1,2,1,3,4,3,3,4,4,4,3,4,4,4,4,4,4,3,3,3,4,4,1,1
420,1pr0k6lo,,0,14,14,survey_part_2,Closing_failed,2022-11-04 19:11:50.930123,1,,,0.0,281f9576-9e62-4b43-9539-e6092bb8ace9,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,420,,0.0,2,5,3,3,10627203,1,1,420,,0.0,0,281f9576-9e62-4b43-9539-e6092bb8ace9,1,1,420,,0.0,1,1,2,2,2,1,2,1,4,3,4,4,4,4,5,4,3,4,5,1,1,1,5,4,3,4,4,1,1
421,l7txcdw6,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:18:25.384748,1,,,0.0,d874fa94-071f-417b-8aba-f0fb21e8a039,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,421,,0.0,2,4,2,2,6508875,1,1,421,,0.0,1,d874fa94-071f-417b-8aba-f0fb21e8a039,1,1,421,,0.0,1,1,2,2,2,1,2,1,2,4,4,4,3,2,2,2,2,2,2,2,2,2,2,4,4,3,4,1,1
422,jgjwomig,,0,4,14,inflation_calculator,Infl_calc_control,2022-11-04 19:20:38.890937,1,,,0.0,0da2db87-56b9-4e51-a461-57e9656681d5,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,422,,0.0,2,3,2,2,1722652,1,1,422,,0.0,0,0da2db87-56b9-4e51-a461-57e9656681d5,1,1,422,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
423,61s7pzkt,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:21:35.175366,1,,,0.0,ae8b5bae-3d54-4896-8344-70026d920eac,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,423,,0.0,2,3,2,2,6795091,1,1,423,,0.0,1,ae8b5bae-3d54-4896-8344-70026d920eac,1,1,423,,0.0,1,1,2,2,2,1,2,1,3,3,4,4,4,3,4,4,4,4,3,3,3,4,3,3,3,2,3,1,1
424,tolvbx3r,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:21:48.865180,1,,,0.0,ba0dd0e4-9976-48ea-90a8-0340007737ff,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,424,,0.0,1,3,2,2,2032291,1,1,424,,0.0,0,ba0dd0e4-9976-48ea-90a8-0340007737ff,1,1,424,,0.0,1,1,2,2,2,1,2,2,3,4,5,4,4,4,3,4,5,4,4,3,3,3,4,4,3,3,4,1,1
425,f4n23ov9,,0,14,14,survey_part_2,Closing_failed,2022-11-04 19:25:34.869907,1,,,0.0,223130d7-73b5-4f43-9959-5358bdd616a4,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,425,,0.0,1,2,2,2,2217634,1,1,425,,0.0,1,223130d7-73b5-4f43-9959-5358bdd616a4,1,1,425,,0.0,1,1,1,2,2,1,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,1,1
426,1thf6gmn,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:27:12.863886,1,,,0.0,2cf92c52-267a-427e-971a-a325ebca7b4a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,426,,0.0,2,2,2,2,10747301,1,1,426,,0.0,0,2cf92c52-267a-427e-971a-a325ebca7b4a,1,1,426,,0.0,1,1,2,2,2,1,2,1,3,4,4,3,4,5,4,4,3,4,5,4,4,4,5,3,3,4,3,1,1
427,txg3ox5x,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:31:12.075418,1,,,0.0,7e1a2899-9d9f-45ce-b330-20334486f460,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,427,,0.0,2,4,2,2,984189,1,1,427,,0.0,1,7e1a2899-9d9f-45ce-b330-20334486f460,1,1,427,,0.0,1,1,2,2,2,1,2,1,3,4,4,4,4,5,5,5,5,4,3,3,3,3,4,4,3,4,4,1,1
428,d37n6455,,0,14,14,survey_part_2,Closing_failed,2022-11-04 19:32:02.736589,1,,,0.0,b3634409-4bb8-4f70-89c5-93ebf75596dd,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,428,,0.0,2,5,2,2,9073477,1,1,428,,0.0,0,b3634409-4bb8-4f70-89c5-93ebf75596dd,1,1,428,,0.0,1,2,2,2,2,2,2,2,1,3,2,2,1,3,3,2,2,3,4,2,2,2,2,2,3,2,2,1,1
429,t91grr35,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-04 19:34:24.457359,1,,,0.0,378208f6-2e12-40f2-882a-4f777181647e,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,429,,0.0,2,2,1,1,8523437,1,1,429,,0.0,1,378208f6-2e12-40f2-882a-4f777181647e,1,1,429,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
430,6qnx2q3g,,0,13,14,survey_part_2,Closing_passed,2022-11-04 19:34:59.061835,1,,,0.0,a35fc01f-d02f-4bae-a7c1-887723b2ca0c,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,430,,0.0,2,6,2,2,1668878,1,1,430,,0.0,0,a35fc01f-d02f-4bae-a7c1-887723b2ca0c,1,1,430,,0.0,1,1,2,2,2,1,2,2,2,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,3,1,1
431,nw7otzoo,,0,5,14,inflation_calculator,Infl_calc_treatment,2022-11-04 19:43:37.516801,1,,,0.0,00e50d31-790f-41da-bc11-4744b75c0c4a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,431,,0.0,2,3,2,2,2108314,1,1,431,,0.0,1,00e50d31-790f-41da-bc11-4744b75c0c4a,1,1,431,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
432,9fqv5zpk,,0,2,14,survey_part_1_cw,Demographics,2022-11-04 19:44:01.581972,1,,,0.0,27ebce05-0001-4d2c-8dc4-75ff770bd9b9,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,432,,0.0,,,,,,1,1,432,,0.0,0,27ebce05-0001-4d2c-8dc4-75ff770bd9b9,1,1,432,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
433,s11u8ovc,,0,14,14,survey_part_2,Closing_failed,2022-11-04 19:56:10.524899,1,,,0.0,7cc371ce-bce6-4f98-9807-f9111302a6a0,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,433,,0.0,1,3,2,2,2275310,1,1,433,,0.0,1,7cc371ce-bce6-4f98-9807-f9111302a6a0,1,1,433,,0.0,2,1,1,1,2,1,2,1,5,5,5,4,5,4,3,5,5,5,4,4,4,4,5,5,5,3,4,1,1
434,uugmh8k8,,0,2,14,survey_part_1_cw,Demographics,2022-11-04 19:57:57.876734,1,,,0.0,24cc5ee8-2465-45e5-a5e7-2a50363089be,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,434,,0.0,,,,,,1,1,434,,0.0,0,24cc5ee8-2465-45e5-a5e7-2a50363089be,1,1,434,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
435,ac092p3h,,0,13,14,survey_part_2,Closing_passed,2022-11-04 20:02:00.423042,1,,,0.0,1e789979-0100-4b47-b08c-c56ce699a18b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,435,,0.0,2,2,2,2,6186969,1,1,435,,0.0,1,1e789979-0100-4b47-b08c-c56ce699a18b,1,1,435,,0.0,1,1,2,2,2,1,2,1,3,5,5,5,5,5,5,5,4,5,4,4,4,4,5,5,4,4,4,1,1
436,fcaf4nwt,,0,14,14,survey_part_2,Closing_failed,2022-11-04 20:06:02.804289,1,,,0.0,e3ed7427-4baf-4fa2-b568-55f05d9690a6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,436,,0.0,1,3,2,2,4996191,1,1,436,,0.0,0,e3ed7427-4baf-4fa2-b568-55f05d9690a6,1,1,436,,0.0,1,1,2,2,2,1,2,1,4,4,5,4,5,5,4,3,3,4,4,5,5,5,4,4,5,4,4,1,1
437,krppc5ca,,0,14,14,survey_part_2,Closing_failed,2022-11-04 20:07:45.095624,1,,,0.0,dd04eb80-b040-4d0b-be8a-81a9915f923a,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,437,,0.0,2,3,2,2,10170439,1,1,437,,0.0,1,dd04eb80-b040-4d0b-be8a-81a9915f923a,1,1,437,,0.0,1,1,2,1,2,1,2,1,4,5,4,4,5,4,4,5,5,4,4,3,3,3,4,3,3,4,4,1,1
438,edomh56m,,0,13,14,survey_part_2,Closing_passed,2022-11-04 20:09:45.875066,1,,,0.0,895fa25f-3502-4d64-bb68-d430aa3898c8,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,438,,0.0,1,3,1,1,10228795,1,1,438,,0.0,0,895fa25f-3502-4d64-bb68-d430aa3898c8,1,1,438,,0.0,1,1,2,2,2,1,2,1,2,3,4,3,4,2,4,3,2,3,2,3,4,5,3,4,4,3,3,1,1
439,qqtl1whb,,0,13,14,survey_part_2,Closing_passed,2022-11-04 20:11:09.342933,1,,,0.0,472d7b89-de4f-4d9e-8d08-438a96768168,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,439,,0.0,1,3,2,2,2944437,1,1,439,,0.0,1,472d7b89-de4f-4d9e-8d08-438a96768168,1,1,439,,0.0,1,1,2,2,2,1,2,2,1,4,2,2,1,3,3,3,4,4,4,4,4,4,3,3,3,3,3,1,1
440,1hvcsv8h,,0,14,14,survey_part_2,Closing_failed,2022-11-04 20:17:31.390087,1,,,0.0,f1df95ec-9c2a-4158-8c52-b58d9444b8f6,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,440,,0.0,2,3,2,2,2242479,1,1,440,,0.0,0,f1df95ec-9c2a-4158-8c52-b58d9444b8f6,1,1,440,,0.0,1,1,1,1,2,1,2,2,5,5,4,5,5,5,5,5,4,5,5,3,3,3,4,4,3,5,5,1,1
441,3n3jcm04,,0,14,14,survey_part_2,Closing_failed,2022-11-04 20:22:48.346845,1,,,0.0,8cefe392-e0d0-43ca-a400-6401d9d1b13d,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,441,,0.0,1,4,2,2,8755471,1,1,441,,0.0,1,8cefe392-e0d0-43ca-a400-6401d9d1b13d,1,1,441,,0.0,1,1,1,2,2,1,2,2,2,4,4,4,3,4,4,4,4,5,4,2,2,2,4,4,2,3,3,1,1
442,vo50nbo3,,0,14,14,survey_part_2,Closing_failed,2022-11-04 20:23:55.276593,1,,,0.0,09edb0b8-6ddc-4f4d-bd03-d8fb44549cc1,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,442,,0.0,1,3,1,3,2836921,1,1,442,,0.0,0,09edb0b8-6ddc-4f4d-bd03-d8fb44549cc1,1,1,442,,0.0,2,2,2,2,2,1,2,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,2,4,1,1
443,590k9kmj,,0,2,14,survey_part_1_cw,Demographics,2022-11-04 20:28:37.802333,1,,,0.0,4bb71017-40e3-4ab4-8ee7-667c1685c250,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,443,,0.0,,,,,,1,1,443,,0.0,1,4bb71017-40e3-4ab4-8ee7-667c1685c250,1,1,443,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1
444,r33loy8v,,0,14,14,survey_part_2,Closing_failed,2022-11-04 20:32:58.073512,1,,,0.0,25b34359-69e2-473e-8240-f313836d77d7,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,444,,0.0,2,3,2,3,7860403,1,1,444,,0.0,0,25b34359-69e2-473e-8240-f313836d77d7,1,1,444,,0.0,2,2,2,2,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,1
445,fe9uoxld,,0,14,14,survey_part_2,Closing_failed,2022-11-04 20:33:54.616282,1,,,0.0,d6163113-d6f8-407e-a901-a8dc45f99a4b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,445,,0.0,2,2,2,2,4278835,1,1,445,,0.0,1,d6163113-d6f8-407e-a901-a8dc45f99a4b,1,1,445,,0.0,1,1,1,2,2,1,2,1,3,4,5,5,4,5,4,3,4,4,2,5,5,5,3,4,3,3,3,1,1
446,m46zy0lw,,0,14,14,survey_part_2,Closing_failed,2022-11-04 20:34:01.061997,1,,,0.0,8ccdf2d4-873e-40db-888f-78671218b87b,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,446,,0.0,2,2,1,1,29945819,1,1,446,,0.0,0,8ccdf2d4-873e-40db-888f-78671218b87b,1,1,446,,0.0,1,1,2,1,2,1,2,1,2,3,1,2,3,3,2,1,2,3,3,1,1,2,2,2,1,1,2,1,1
447,3xznsvb3,,0,13,14,survey_part_2,Closing_passed,2022-11-04 20:34:19.083901,1,,,0.0,fb2442f8-bcc5-4850-9ecd-566bc9286879,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,447,,0.0,1,4,2,2,5996409,1,1,447,,0.0,1,fb2442f8-bcc5-4850-9ecd-566bc9286879,1,1,447,,0.0,1,1,2,2,2,1,2,1,3,4,4,4,4,2,4,3,3,4,3,3,4,3,4,2,3,4,4,1,1
448,1yvptyyb,,0,14,14,survey_part_2,Closing_failed,2022-11-04 20:40:27.941875,1,,,0.0,5b0ffad3-fab5-45bc-a815-d24d742419dd,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,448,,0.0,1,6,2,2,1212026,1,1,448,,0.0,0,5b0ffad3-fab5-45bc-a815-d24d742419dd,1,1,448,,0.0,1,1,2,1,2,1,2,1,3,4,4,4,4,4,4,4,4,4,4,3,3,3,4,4,3,4,4,1,1
449,dswcctkt,,0,13,14,survey_part_2,Closing_passed,2022-11-04 20:41:05.879403,1,,,0.0,76c19506-22eb-4043-83d6-d7eb095be3e5,,7ymv81x6,,,,,0,0.0,1.0,InflationsrechnerSurveyClickworker,449,,0.0,2,4,2,2,10020081,1,1,449,,0.0,1,76c19506-22eb-4043-83d6-d7eb095be3e5,1,1,449,,0.0,1,1,2,2,2,1,2,1,3,4,4,4,4,4,4,4,4,4,3,3,3,3,4,4,4,4,4,1,1
